state_id,year,avg_temp
AL,1955,63.43333333333334
AL,1956,63.583333333333336
AL,1957,63.949999999999996
AL,1958,61.21666666666667
AL,1959,62.949999999999996
AL,1960,61.541666666666664
AL,1961,61.93333333333334
AL,1962,63.050000000000004
AL,1963,61.725
AL,1964,62.39166666666666
AL,1965,63.01666666666666
AL,1966,61.64166666666667
AL,1967,61.916666666666664
AL,1968,61.0
AL,1969,61.36666666666667
AL,1970,62.11666666666667
AL,1971,62.68333333333334
AL,1972,62.958333333333336
AL,1973,63.05833333333334
AL,1974,63.1
AL,1975,62.824999999999996
AL,1976,60.675000000000004
AL,1977,62.458333333333336
AL,1978,61.86666666666667
AL,1979,61.35833333333333
AL,1980,62.46666666666667
AL,1981,61.98333333333333
AL,1982,63.34166666666667
AL,1983,61.19166666666666
AL,1984,62.81666666666666
AL,1985,62.791666666666664
AL,1986,64.09166666666667
AL,1987,63.041666666666664
AL,1988,62.074999999999996
AL,1989,62.199999999999996
AL,1990,64.91666666666667
AL,1991,63.958333333333336
AL,1992,62.10833333333334
AL,1993,62.324999999999996
AL,1994,63.050000000000004
AL,1995,63.03333333333333
AL,1996,62.125
AL,1997,62.36666666666667
AL,1998,65.125
AL,1999,64.14166666666667
AL,2000,63.56666666666666
AL,2001,63.03333333333333
AL,2002,63.574999999999996
AL,2003,62.73333333333333
AL,2004,63.333333333333336
AL,2005,63.39166666666667
AL,2006,64.2
AL,2007,64.39999999999999
AL,2008,62.916666666666664
AL,2009,62.90833333333333
AL,2010,62.708333333333336
AL,2011,63.833333333333336
AL,2012,64.91666666666667
AL,2013,62.6
AL,2014,62.03333333333333
AL,2015,64.61666666666666
AL,2016,65.34166666666667
AL,2017,65.03333333333333
AL,2018,64.45
AL,2019,65.375
AL,2020,64.86666666666666
AL,2021,64.2
AL,2022,64.01666666666667
AL,2023,65.34166666666667
AL,2024,65.40833333333333
AL,2025,54.45
AR,1955,60.80833333333334
AR,1956,61.38333333333333
AR,1957,60.574999999999996
AR,1958,58.75833333333333
AR,1959,60.0
AR,1960,58.88333333333333
AR,1961,59.13333333333333
AR,1962,60.30833333333334
AR,1963,60.333333333333336
AR,1964,60.666666666666664
AR,1965,61.025
AR,1966,59.175000000000004
AR,1967,59.86666666666667
AR,1968,58.666666666666664
AR,1969,59.51666666666667
AR,1970,59.71666666666667
AR,1971,60.46666666666667
AR,1972,60.03333333333333
AR,1973,60.574999999999996
AR,1974,60.26666666666666
AR,1975,59.875
AR,1976,58.75
AR,1977,60.76666666666667
AR,1978,58.9
AR,1979,57.99166666666667
AR,1980,60.49166666666667
AR,1981,60.225
AR,1982,59.96666666666667
AR,1983,58.86666666666667
AR,1984,60.050000000000004
AR,1985,59.84166666666667
AR,1986,61.51666666666667
AR,1987,61.03333333333333
AR,1988,59.75
AR,1989,58.96666666666667
AR,1990,61.84166666666667
AR,1991,61.300000000000004
AR,1992,59.89166666666667
AR,1993,59.30833333333334
AR,1994,60.39166666666667
AR,1995,60.475
AR,1996,59.56666666666666
AR,1997,59.65833333333333
AR,1998,63.1
AR,1999,62.15
AR,2000,60.89166666666666
AR,2001,61.225
AR,2002,60.583333333333336
AR,2003,60.26666666666667
AR,2004,61.025
AR,2005,61.958333333333336
AR,2006,61.99166666666667
AR,2007,61.80833333333333
AR,2008,59.85833333333333
AR,2009,59.925000000000004
AR,2010,61.175000000000004
AR,2011,61.81666666666666
AR,2012,63.60833333333333
AR,2013,59.64166666666667
AR,2014,58.666666666666664
AR,2015,61.4
